timestamp,humidity,is_anomaly_humidity
2025-05-31 12:39:17.340944,65.33719581924416,False
2025-05-31 12:40:17.340944,60.85986625177744,False
2025-05-31 12:41:17.340944,63.70821184690565,False
2025-05-31 12:42:17.340944,61.373226900227536,False
2025-05-31 12:43:17.340944,61.39635041156924,False
2025-05-31 12:44:17.340944,61.09626428410378,False
2025-05-31 12:45:17.340944,63.626888116518295,False
2025-05-31 12:46:17.340944,61.3215293133175,False
2025-05-31 12:47:17.340944,64.871650654598,False
2025-05-31 12:48:17.340944,61.55280816615186,False
2025-05-31 12:49:17.340944,64.27021512967333,False
2025-05-31 12:50:17.340944,61.42133931562097,False
2025-05-31 12:51:17.340944,63.95727147284314,False
2025-05-31 12:52:17.340944,61.75753163193008,False
2025-05-31 12:53:17.340944,61.76440414362406,False
2025-05-31 12:54:17.340944,61.175080818425435,False
2025-05-31 12:55:17.340944,60.10969259282981,False
2025-05-31 12:56:17.340944,63.09683134903076,False
2025-05-31 12:57:17.340944,59.04264915655379,False
2025-05-31 12:58:17.340944,61.74186460194338,False
2025-05-31 12:59:17.340944,59.79099058181473,False
2025-05-31 13:00:17.340944,65.00497646434464,False
2025-05-31 13:01:17.340944,64.62280671755386,False
2025-05-31 13:02:17.340944,60.94250175017877,False
2025-05-31 13:03:17.340944,63.71840387054493,False
2025-05-31 13:04:17.340944,63.466824244928524,False
2025-05-31 13:05:17.340944,60.216041314635966,False
2025-05-31 13:06:17.340944,59.56398948269245,False
2025-05-31 13:07:17.340944,60.21537219116947,False
2025-05-31 13:08:17.340944,62.681275237947936,False
2025-05-31 13:09:17.340944,63.11793254589327,False
2025-05-31 13:10:17.340944,61.67221647991468,False
2025-05-31 13:11:17.340944,63.139849098577045,False
2025-05-31 13:12:17.340944,64.01582879704603,False
2025-05-31 13:13:17.340944,63.68284583139268,False
2025-05-31 13:14:17.340944,58.96699545766778,False
2025-05-31 13:15:17.340944,61.86977358009575,False
2025-05-31 13:16:17.340944,62.56609843738387,False
2025-05-31 13:17:17.340944,63.706896867797454,False
2025-05-31 13:18:17.340944,58.53055738681664,False
2025-05-31 13:19:17.340944,66.8431552640231,False
2025-05-31 13:20:17.340944,60.42188816814954,False
2025-05-31 13:21:17.340944,64.24093015245498,False
2025-05-31 13:22:17.340944,61.80862099024641,False
2025-05-31 13:23:17.340944,62.21557153345634,False
2025-05-31 13:24:17.340944,63.058332144056024,False
2025-05-31 13:25:17.340944,63.334434939590714,False
2025-05-31 13:26:17.340944,59.684196561996146,False
2025-05-31 13:27:17.340944,59.41903007607437,False
2025-05-31 13:28:17.340944,67.36013546277255,False
2025-05-31 13:29:17.340944,62.95760099311079,False
2025-05-31 13:30:17.340944,62.32757890538675,False
2025-05-31 13:31:17.340944,61.61535727170757,False
2025-05-31 13:32:17.340944,62.074424615881945,False
2025-05-31 13:33:17.340944,61.70705415402948,False
2025-05-31 13:34:17.340944,56.729526249893674,False
2025-05-31 13:35:17.340944,59.10087791766853,False
2025-05-31 13:36:17.340944,58.682813993063355,False
2025-05-31 13:37:17.340944,63.995608003294336,False
2025-05-31 13:38:17.340944,59.407849377274445,False
2025-05-31 13:39:17.340944,64.65344851152271,False
2025-05-31 13:40:17.340944,60.28328880367362,False
2025-05-31 13:41:17.340944,64.42857605184517,False
2025-05-31 13:42:17.340944,58.94223700397412,False
2025-05-31 13:43:17.340944,61.23667536941567,False
2025-05-31 13:44:17.340944,58.150898062568274,False
2025-05-31 13:45:17.340944,61.43538094423108,False
2025-05-31 13:46:17.340944,60.16221965434747,False
2025-05-31 13:47:17.340944,65.84346349944714,False
2025-05-31 13:48:17.340944,60.00755814232661,False
2025-05-31 13:49:17.340944,61.64202491171393,False
2025-05-31 13:50:17.340944,61.86097008991882,False
2025-05-31 13:51:17.340944,57.290006841431875,False
2025-05-31 13:52:17.340944,60.52605473927052,False
2025-05-31 13:53:17.340944,57.21420542545504,False
2025-05-31 13:54:17.340944,62.29111839210032,False
2025-05-31 13:55:17.340944,58.56818031590584,False
2025-05-31 13:56:17.340944,61.20268927576756,False
2025-05-31 13:57:17.340944,57.5416310852376,False
2025-05-31 13:58:17.340944,59.23215869806056,False
2025-05-31 13:59:17.340944,58.720947663155236,False
2025-05-31 14:00:17.340944,58.15020220390747,False
2025-05-31 14:01:17.340944,61.17511846666668,False
2025-05-31 14:02:17.340944,61.77150310719299,False
2025-05-31 14:03:17.340944,61.15582306193005,False
2025-05-31 14:04:17.340944,59.473946560603544,False
2025-05-31 14:05:17.340944,55.71254620537612,False
2025-05-31 14:06:17.340944,64.09004020499845,False
2025-05-31 14:07:17.340944,61.96306366597605,False
2025-05-31 14:08:17.340944,59.97337701380804,False
2025-05-31 14:09:17.340944,62.64724895990617,False
2025-05-31 14:10:17.340944,60.006299710623914,False
2025-05-31 14:11:17.340944,61.214014157813985,False
2025-05-31 14:12:17.340944,60.95452089766996,False
2025-05-31 14:13:17.340944,60.11828233418763,False
2025-05-31 14:14:17.340944,59.06154207564768,False
2025-05-31 14:15:17.340944,60.87550462920739,False
2025-05-31 14:16:17.340944,59.277554735368746,False
2025-05-31 14:17:17.340944,59.00257830230864,False
2025-05-31 14:18:17.340944,57.27774388886282,False
2025-05-31 14:19:17.340944,60.86061570736173,False
2025-05-31 14:20:17.340944,58.68009762027188,False
2025-05-31 14:21:17.340944,59.47115552583883,False
2025-05-31 14:22:17.340944,58.385921389750436,False
2025-05-31 14:23:17.340944,58.49852566202425,False
2025-05-31 14:24:17.340944,60.727735160066274,False
2025-05-31 14:25:17.340944,54.57309977698393,False
2025-05-31 14:26:17.340944,58.67594744356339,False
2025-05-31 14:27:17.340944,62.80059354565026,False
2025-05-31 14:28:17.340944,56.911383406922624,False
2025-05-31 14:29:17.340944,61.805679433677305,False
2025-05-31 14:30:17.340944,59.46581462052849,False
2025-05-31 14:31:17.340944,58.191443980869536,False
2025-05-31 14:32:17.340944,58.41126364010977,False
2025-05-31 14:33:17.340944,58.02321532504026,False
2025-05-31 14:34:17.340944,61.8786151209769,False
2025-05-31 14:35:17.340944,53.6484372454775,False
2025-05-31 14:36:17.340944,58.179794596216176,False
2025-05-31 14:37:17.340944,57.57467607082138,False
2025-05-31 14:38:17.340944,63.15212870738717,False
2025-05-31 14:39:17.340944,60.55280756017861,False
2025-05-31 14:40:17.340944,56.97688380129951,False
2025-05-31 14:41:17.340944,57.81062692713201,False
2025-05-31 14:42:17.340944,55.09325366433147,False
2025-05-31 14:43:17.340944,59.49606951678335,False
2025-05-31 14:44:17.340944,56.66071379048681,False
2025-05-31 14:45:17.340944,57.23089001621733,False
2025-05-31 14:46:17.340944,55.165745393701144,False
2025-05-31 14:47:17.340944,61.98709409435564,False
2025-05-31 14:48:17.340944,56.046453458666896,False
2025-05-31 14:49:17.340944,58.90845678304352,False
2025-05-31 14:50:17.340944,59.79228129535528,False
2025-05-31 14:51:17.340944,62.84248084624263,False
2025-05-31 14:52:17.340944,55.145814387569246,False
2025-05-31 14:53:17.340944,57.14334922832156,False
2025-05-31 14:54:17.340944,59.142234121544035,False
2025-05-31 14:55:17.340944,61.066710246699934,False
2025-05-31 14:56:17.340944,56.27720279463391,False
2025-05-31 14:57:17.340944,61.34473036414577,False
2025-05-31 14:58:17.340944,60.15192751100725,False
2025-05-31 14:59:17.340944,55.52530770682092,False
2025-05-31 15:00:17.340944,57.65852411391228,False
2025-05-31 15:01:17.340944,58.845732653484795,False
2025-05-31 15:02:17.340944,58.06682415687712,False
2025-05-31 15:03:17.340944,58.4370468666908,False
2025-05-31 15:04:17.340944,59.770110077594914,False
2025-05-31 15:05:17.340944,55.4727301091831,False
2025-05-31 15:06:17.340944,57.36296662526701,False
2025-05-31 15:07:17.340944,56.29146510873099,False
2025-05-31 15:08:17.340944,55.655740171874356,False
2025-05-31 15:09:17.340944,55.203151877244785,False
2025-05-31 15:10:17.340944,57.23674806735528,False
2025-05-31 15:11:17.340944,60.21352989952326,False
2025-05-31 15:12:17.340944,62.14961913093067,False
2025-05-31 15:13:17.340944,58.35292205776479,False
2025-05-31 15:14:17.340944,57.3929435704423,False
2025-05-31 15:15:17.340944,57.99230602683366,False
2025-05-31 15:16:17.340944,56.201390679897074,False
2025-05-31 15:17:17.340944,60.12468023020962,False
2025-05-31 15:18:17.340944,58.324763252260404,False
2025-05-31 15:19:17.340944,59.98725547809365,False
2025-05-31 15:20:17.340944,56.840521204429585,False
2025-05-31 15:21:17.340944,57.23954505715944,False
2025-05-31 15:22:17.340944,59.49052358073506,False
2025-05-31 15:23:17.340944,56.92271528301606,False
2025-05-31 15:24:17.340944,56.62110603560748,False
2025-05-31 15:25:17.340944,56.92581839211999,False
2025-05-31 15:26:17.340944,57.74191027074182,False
2025-05-31 15:27:17.340944,55.29936584576271,False
2025-05-31 15:28:17.340944,56.16718264361638,False
2025-05-31 15:29:17.340944,58.55438239172213,False
2025-05-31 15:30:17.340944,59.57083894651835,False
2025-05-31 15:31:17.340944,59.00292890067885,False
2025-05-31 15:32:17.340944,54.003507700385406,False
2025-05-31 15:33:17.340944,56.488215670736885,False
2025-05-31 15:34:17.340944,56.61864714346672,False
2025-05-31 15:35:17.340944,59.671283856489204,False
2025-05-31 15:36:17.340944,54.32781475639344,False
2025-05-31 15:37:17.340944,53.27811453246966,False
2025-05-31 15:38:17.340944,56.98811235005171,False
2025-05-31 15:39:17.340944,56.50823969636527,False
2025-05-31 15:40:17.340944,55.51550726516596,False
2025-05-31 15:41:17.340944,56.17821564705013,False
2025-05-31 15:42:17.340944,55.8082560085905,False
2025-05-31 15:43:17.340944,57.93439275714894,False
2025-05-31 15:44:17.340944,55.25357517488912,False
2025-05-31 15:45:17.340944,53.337975956507364,False
2025-05-31 15:46:17.340944,53.9715609886197,False
2025-05-31 15:47:17.340944,59.14475417501554,False
2025-05-31 15:48:17.340944,52.37596698954241,False
2025-05-31 15:49:17.340944,53.06682614718735,False
2025-05-31 15:50:17.340944,57.08151470416754,False
2025-05-31 15:51:17.340944,57.030091819709654,False
2025-05-31 15:52:17.340944,56.362718608617406,False
2025-05-31 15:53:17.340944,56.55228278965531,False
2025-05-31 15:54:17.340944,56.24272334022084,False
2025-05-31 15:55:17.340944,56.35093674485931,False
2025-05-31 15:56:17.340944,58.72141354293036,False
2025-05-31 15:57:17.340944,58.19946021038893,False
2025-05-31 15:58:17.340944,56.73274270415863,False
2025-05-31 15:59:17.340944,59.425637803153904,False
2025-05-31 16:00:17.340944,53.40011636933351,False
2025-05-31 16:01:17.340944,53.79489020132581,False
2025-05-31 16:02:17.340944,50.890139094420434,False
2025-05-31 16:03:17.340944,54.423563912943244,False
2025-05-31 16:04:17.340944,54.92028779370291,False
2025-05-31 16:05:17.340944,55.414969629651004,False
2025-05-31 16:06:17.340944,55.71602870180935,False
2025-05-31 16:07:17.340944,54.27329521213105,False
2025-05-31 16:08:17.340944,55.368711509551595,False
2025-05-31 16:09:17.340944,57.16570426175695,False
2025-05-31 16:10:17.340944,59.88246215457576,False
2025-05-31 16:11:17.340944,57.70125881424473,False
2025-05-31 16:12:17.340944,56.36064403843929,False
2025-05-31 16:13:17.340944,56.823823226735364,False
2025-05-31 16:14:17.340944,56.46243207292002,False
2025-05-31 16:15:17.340944,57.921865560675805,False
2025-05-31 16:16:17.340944,54.52975055523506,False
2025-05-31 16:17:17.340944,53.95826750863081,False
